source,target,company,similarity
bolzon bradley j phd,warden charles m,INGN,8.92146
colella samuel d,jaffe ross a md,INGN,7.60121
colella samuel d,link william j phd,INGN,7.60121
colella samuel d,lubash barbara n,INGN,7.44366
colella samuel d,milder donald b,INGN,7.60121
colella samuel d,robertson rebecca b,INGN,6.31828
colella samuel d,warden charles m,INGN,6.38776
jaffe ross a md,link william j phd,INGN,7.60121
jaffe ross a md,lubash barbara n,INGN,7.44366
jaffe ross a md,milder donald b,INGN,7.60121
jaffe ross a md,robertson rebecca b,INGN,6.31828
jaffe ross a md,warden charles m,INGN,6.38776
link william j phd,lubash barbara n,INGN,7.44366
link william j phd,milder donald b,INGN,7.60121
link william j phd,robertson rebecca b,INGN,6.31828
link william j phd,warden charles m,INGN,6.38776
lubash barbara n,milder donald b,INGN,7.44366
lubash barbara n,robertson rebecca b,INGN,7.87611
lubash barbara n,warden charles m,INGN,8.43602
milder donald b,robertson rebecca b,INGN,6.31828
milder donald b,warden charles m,INGN,6.38776
robertson rebecca b,warden charles m,INGN,8.3357
branch scott j,wilde malcolm james,INTL,2.01474
aoki ichiro,mcclymont donald,INDI,2.24142
blankfein lloyd c,cohn gary d,GS,2.53125
blankfein lloyd c,palm gregory k,GS,2.75533
rainbolt david e,rainbolt leslie jeannine,BANF,3.35265
battaglia silvana,campbell elizabeth s,ABC,2.61497
battaglia silvana,donato leslie e,ABC,2.4249
campbell elizabeth s,cleary james f,ABC,2.40435
campbell elizabeth s,donato leslie e,ABC,2.61497
campbell elizabeth s,krikorian lazarus,ABC,2.00363
coughlin ron,flaxman jon e,HPQ,2.86833
fink martin,hinshaw john m,HPQ,3.51312
fink martin,nefkens michael g,HPQ,2.50415
fink martin,ricci jeff t,HPQ,5.20616
fink martin,schultz john f,HPQ,4.86651
fink martin,veghte william l,HPQ,3.55114
fink martin,whitman margaret c,HPQ,2.08393
gomez henry,ricci jeff t,HPQ,4.35273
gomez henry,schultz john f,HPQ,3.38349
gomez henry,veghte william l,HPQ,2.05904
hinshaw john m,nefkens michael g,HPQ,2.12536
hinshaw john m,ricci jeff t,HPQ,5.15063
hinshaw john m,schultz john f,HPQ,4.14407
hinshaw john m,veghte william l,HPQ,2.78032
hinshaw john m,whitman margaret c,HPQ,2.03175
keogh tracy s,lesjak catherine a,HPQ,2.2034
keogh tracy s,weisler dion j,HPQ,2.47527
lesjak catherine a,weisler dion j,HPQ,2.14199
nefkens michael g,ricci jeff t,HPQ,3.14838
nefkens michael g,schultz john f,HPQ,3.09184
nefkens michael g,veghte william l,HPQ,2.02959
ricci jeff t,schultz john f,HPQ,8.94539
ricci jeff t,veghte william l,HPQ,4.74556
ricci jeff t,whitman margaret c,HPQ,3.28879
schultz john f,veghte william l,HPQ,4.11998
schultz john f,whitman margaret c,HPQ,2.61571
delker wayne l,kane jacqueline p,CLX,2.46939
anderson david w,frisch scott m.,CTCX,17.8293
anderson david w,gregory kathryn,CTCX,16.9487
anderson david w,spenlehauer gilles,CTCX,17.8293
anderson david w,sturgeon patrick a,CTCX,17.8293
frisch scott m.,gregory kathryn,CTCX,17.8293
frisch scott m.,spenlehauer gilles,CTCX,19.6122
frisch scott m.,sturgeon patrick a,CTCX,19.6122
gregory kathryn,spenlehauer gilles,CTCX,17.8293
gregory kathryn,sturgeon patrick a,CTCX,17.8293
spenlehauer gilles,sturgeon patrick a,CTCX,19.6122
bowman stacy,helfrick susan,CHWY,2.58515
bowman stacy,mehta satish,CHWY,2.04384
helfrick susan,marte mario jesus,CHWY,2.33483
helfrick susan,mehta satish,CHWY,2.87891
helfrick susan,singh sumit,CHWY,2.418
mehta satish,singh sumit,CHWY,2.18803
cumbaa charles t,mistretta john j,BLKB,2.1591
kashani ali,parang touraj,SERV,3.63869
dallager jeff,zurbay donald,STJ,2.54276
millstone david j.,winter david s.,GRA,18.1233
hummer john,kertzman mitchell,MULE,4.66657
hummer john,winblad ann l,MULE,3.81141
kertzman mitchell,winblad ann l,MULE,3.69372
langdon matt,parmett simon,MULE,2.68184
langdon matt,schott gregory george,MULE,3.04875
bori carlos s,durham karilee a,SWKS,4.18661
bori carlos s,griffin liam,SWKS,3.14019
bori carlos s,kasnavi reza,SWKS,2.9637
bori carlos s,sennesael kris,SWKS,5.28421
bori carlos s,terry robert john,SWKS,5.81433
carter philip matthew,durham karilee a,SWKS,2.40347
carter philip matthew,kasnavi reza,SWKS,4.0337
durham karilee a,griffin liam,SWKS,2.54
durham karilee a,kasnavi reza,SWKS,4.55511
durham karilee a,sennesael kris,SWKS,5.03153
durham karilee a,terry robert john,SWKS,4.85805
griffin liam,sennesael kris,SWKS,3.41339
griffin liam,terry robert john,SWKS,3.8681
kasnavi reza,sennesael kris,SWKS,3.60204
kasnavi reza,terry robert john,SWKS,3.09185
sennesael kris,terry robert john,SWKS,6.57943
abdo john e,levan alan b,BBX/BBXTB,2.25
abdo john e,levan jarett,BBX/BBXTB,4.98998
abdo john e,lopez raymond scott,BBX/BBXTB,2.51565
abdo john e,wise seth m,BBX/BBXTB,5.09469
levan alan b,levan jarett,BBX/BBXTB,2.13192
levan alan b,wise seth m,BBX/BBXTB,2.08184
levan jarett,lopez raymond scott,BBX/BBXTB,2.28695
levan jarett,wise seth m,BBX/BBXTB,4.63154
lopez raymond scott,wise seth m,BBX/BBXTB,2.51565
mehta neil,peretz benjamin,CPNG,2.42526
eisenberg michael a,schreiber daniel a.,LMND,2.01667
baker felix,baker julian,SGEN,6.23445
landes joshua,obus nelson,SUMR,6.69413
farner jay,rizik matthew,RKT,22.1214
gold gerri,karros kirt p,HPE,2.59793
gold gerri,macdonald neil b,HPE,4.71078
gold gerri,major kristin k,HPE,6.90403
gold gerri,mottram phil,HPE,3.93579
gold gerri,russo fidelma,HPE,7.00142
gomez henry,nefkens michael g,HPE,2.09903
gomez henry,ricci jeff t,HPE,2.16746
gomez henry,stonesifer timothy c.,HPE,3.35784
gomez henry,whitman margaret c,HPE,3.91654
hotard justin,macdonald neil b,HPE,2.69378
hotard justin,mottram phil,HPE,2.31823
hsu christopher p,nefkens michael g,HPE,2.71406
karros kirt p,macdonald neil b,HPE,2.86232
karros kirt p,major kristin k,HPE,2.06754
karros kirt p,may alan richard,HPE,2.39572
karros kirt p,mottram phil,HPE,2.29907
karros kirt p,neri antonio f,HPE,2.93475
karros kirt p,russo fidelma,HPE,2.49032
karros kirt p,schultz john f,HPE,3.6554
macdonald neil b,major kristin k,HPE,3.94361
macdonald neil b,mottram phil,HPE,4.05116
macdonald neil b,russo fidelma,HPE,4.32764
macdonald neil b,schultz john f,HPE,2.37801
major kristin k,mottram phil,HPE,3.38316
major kristin k,russo fidelma,HPE,8.78256
may alan richard,neri antonio f,HPE,2.22229
may alan richard,schultz john f,HPE,2.79893
mottram phil,russo fidelma,HPE,3.80102
neri antonio f,ricci jeff t,HPE,2.11455
neri antonio f,schultz john f,HPE,3.57657
ricci jeff t,whitman margaret c,HPE,2.28844
stonesifer timothy c.,whitman margaret c,HPE,3.41767
raman gayatri,sethi subi,CWAN,3.06122
faitelson yakov,korkus ohad,VRNS,9
alfieri joseph j iii,graczyk mark d,MOGA/MOGB,10.1033
alfieri joseph j iii,mclachlan stuart,MOGA/MOGB,6.28748
alfieri joseph j iii,roche patrick j,MOGA/MOGB,4.23862
alfieri joseph j iii,schaff michael a,MOGA/MOGB,10.1033
alfieri joseph j iii,swope michael j.,MOGA/MOGB,2.39909
alfieri joseph j iii,trabert mark joseph,MOGA/MOGB,4.61866
alfieri joseph j iii,walter jennifer,MOGA/MOGB,3.84888
alfieri joseph j iii,wilkinson paul,MOGA/MOGB,4.61866
athoe maureen mary,mclachlan stuart,MOGA/MOGB,2.25641
athoe maureen mary,roche patrick j,MOGA/MOGB,2.53557
athoe maureen mary,swope michael j.,MOGA/MOGB,4.07864
athoe maureen mary,trabert mark joseph,MOGA/MOGB,3.11526
athoe maureen mary,walter jennifer,MOGA/MOGB,2.79691
athoe maureen mary,wilkinson paul,MOGA/MOGB,3.11526
graczyk mark d,mclachlan stuart,MOGA/MOGB,6.28748
graczyk mark d,roche patrick j,MOGA/MOGB,4.23862
graczyk mark d,schaff michael a,MOGA/MOGB,10.1033
graczyk mark d,swope michael j.,MOGA/MOGB,2.39909
graczyk mark d,trabert mark joseph,MOGA/MOGB,4.61866
graczyk mark d,walter jennifer,MOGA/MOGB,3.84888
graczyk mark d,wilkinson paul,MOGA/MOGB,4.61866
mclachlan stuart,roche patrick j,MOGA/MOGB,4.52192
mclachlan stuart,scannell john,MOGA/MOGB,2.10842
mclachlan stuart,schaff michael a,MOGA/MOGB,6.28748
mclachlan stuart,swope michael j.,MOGA/MOGB,3.82069
mclachlan stuart,trabert mark joseph,MOGA/MOGB,4.91195
mclachlan stuart,walter jennifer,MOGA/MOGB,4.09329
mclachlan stuart,wilkinson paul,MOGA/MOGB,4.91195
roche patrick j,scannell john,MOGA/MOGB,2.27863
roche patrick j,schaff michael a,MOGA/MOGB,4.23862
roche patrick j,swope michael j.,MOGA/MOGB,3.20316
roche patrick j,trabert mark joseph,MOGA/MOGB,4.73026
roche patrick j,walter jennifer,MOGA/MOGB,4.02752
roche patrick j,wilkinson paul,MOGA/MOGB,4.73026
scannell john,trabert mark joseph,MOGA/MOGB,2.57765
scannell john,walter jennifer,MOGA/MOGB,2.26078
scannell john,wilkinson paul,MOGA/MOGB,2.57765
schaff michael a,swope michael j.,MOGA/MOGB,2.39909
schaff michael a,trabert mark joseph,MOGA/MOGB,4.61866
schaff michael a,walter jennifer,MOGA/MOGB,3.84888
schaff michael a,wilkinson paul,MOGA/MOGB,4.61866
swope michael j.,trabert mark joseph,MOGA/MOGB,3.58593
swope michael j.,walter jennifer,MOGA/MOGB,2.98515
swope michael j.,wilkinson paul,MOGA/MOGB,3.58593
trabert mark joseph,walter jennifer,MOGA/MOGB,4.84852
trabert mark joseph,wilkinson paul,MOGA/MOGB,5.58995
walter jennifer,wilkinson paul,MOGA/MOGB,4.84852
rubenstein gordon,ruttenberg david w.,ACEL,2.00597
coleman charles p iii,shleifer scott l,RUN,8.08229
driest charles c.,willingham john a.,fmbm,2.024
jensen c james,mathews michael,ASPU,2.12024
agnaten se,lucresca se,COTY,11.9245
allan donald,ansell jeffrey d,SWK,3.79523
allan donald,belisle jocelyn,SWK,2.14324
allan donald,loree james m,SWK,3.50406
allan donald,ramirez jaime a,SWK,3.86494
allan donald,voelker joseph r,SWK,3.38426
allan donald,wyatt john h,SWK,2.95169
ansell jeffrey d,beatt bruce h,SWK,2.33331
ansell jeffrey d,belisle jocelyn,SWK,2.89653
ansell jeffrey d,loree james m,SWK,4.81056
ansell jeffrey d,ramirez jaime a,SWK,5.32396
ansell jeffrey d,voelker joseph r,SWK,5.72387
ansell jeffrey d,wyatt john h,SWK,3.31436
bartone michael a.,beatt bruce h,SWK,7.5413
bartone michael a.,bontrager d brett,SWK,2.78846
bartone michael a.,cannon james j,SWK,6.00304
bartone michael a.,douglas craig a,SWK,4.72504
bartone michael a.,gass rhonda,SWK,3.02041
bartone michael a.,loree james m,SWK,2.03002
bartone michael a.,lundgren john f,SWK,4.06005
bartone michael a.,mcchesney lee b,SWK,4.62299
bartone michael a.,ramirez jaime a,SWK,2.19763
bartone michael a.,sihota ben s,SWK,5.70601
bartone michael a.,sohovich joanna,SWK,3.16539
bartone michael a.,stafstrom steven j,SWK,6.39765
bartone michael a.,taylor william scott,SWK,4.10692
bartone michael a.,voelker joseph r,SWK,2.37216
beatt bruce h,bontrager d brett,SWK,3.72876
beatt bruce h,cannon james j,SWK,7.10216
beatt bruce h,douglas craig a,SWK,5.90543
beatt bruce h,gass rhonda,SWK,3.28491
beatt bruce h,loree james m,SWK,2.62764
beatt bruce h,lundgren john f,SWK,5.30395
beatt bruce h,mcchesney lee b,SWK,5.64518
beatt bruce h,ramirez jaime a,SWK,3.03459
beatt bruce h,sihota ben s,SWK,7.39131
beatt bruce h,sohovich joanna,SWK,5.96408
beatt bruce h,stafstrom steven j,SWK,8.24211
beatt bruce h,taylor william scott,SWK,6.93394
beatt bruce h,voelker joseph r,SWK,3.05507
belisle jocelyn,loree james m,SWK,2.66566
belisle jocelyn,raff robert h jr,SWK,2.59126
belisle jocelyn,ramirez jaime a,SWK,2.97055
belisle jocelyn,voelker joseph r,SWK,2.23485
belisle jocelyn,wyatt john h,SWK,2.65872
bontrager d brett,cannon james j,SWK,2.63636
bontrager d brett,douglas craig a,SWK,2.41667
bontrager d brett,lundgren john f,SWK,2.16418
bontrager d brett,mcchesney lee b,SWK,2.95918
bontrager d brett,sihota ben s,SWK,3.02083
bontrager d brett,stafstrom steven j,SWK,3.37209
bontrager d brett,taylor william scott,SWK,4.83333
cannon james j,douglas craig a,SWK,4.64149
cannon james j,gass rhonda,SWK,3.12057
cannon james j,loree james m,SWK,2.06525
cannon james j,lundgren john f,SWK,4.12935
cannon james j,mcchesney lee b,SWK,4.42999
cannon james j,ramirez jaime a,SWK,2.06736
cannon james j,sihota ben s,SWK,5.43055
cannon james j,sohovich joanna,SWK,2.90776
cannon james j,stafstrom steven j,SWK,6.05565
cannon james j,taylor william scott,SWK,3.87566
cannon james j,voelker joseph r,SWK,2.3785
douglas craig a,gass rhonda,SWK,2.19634
douglas craig a,lundgren john f,SWK,4.10504
douglas craig a,mcchesney lee b,SWK,3.87943
douglas craig a,sihota ben s,SWK,4.38667
douglas craig a,sohovich joanna,SWK,2.64341
douglas craig a,stafstrom steven j,SWK,4.90615
douglas craig a,taylor william scott,SWK,3.54659
gass rhonda,mcchesney lee b,SWK,2.26321
gass rhonda,sihota ben s,SWK,2.74129
gass rhonda,stafstrom steven j,SWK,3.0638
loree james m,ramirez jaime a,SWK,5.11105
loree james m,stafstrom steven j,SWK,2.17415
loree james m,voelker joseph r,SWK,4.71497
loree james m,wyatt john h,SWK,3.33608
lundgren john f,mcchesney lee b,SWK,3.26582
lundgren john f,sihota ben s,SWK,3.86391
lundgren john f,sohovich joanna,SWK,2.30774
lundgren john f,stafstrom steven j,SWK,4.36102
lundgren john f,taylor william scott,SWK,3.15915
mcchesney lee b,sihota ben s,SWK,4.34578
mcchesney lee b,sohovich joanna,SWK,2.03194
mcchesney lee b,stafstrom steven j,SWK,4.90204
mcchesney lee b,taylor william scott,SWK,3.2571
raff robert h jr,wyatt john h,SWK,2.42697
ramirez jaime a,sihota ben s,SWK,2.14115
ramirez jaime a,stafstrom steven j,SWK,2.34919
ramirez jaime a,voelker joseph r,SWK,4.70051
ramirez jaime a,wyatt john h,SWK,3.83145
sihota ben s,sohovich joanna,SWK,3.26714
sihota ben s,stafstrom steven j,SWK,6.11258
sihota ben s,taylor william scott,SWK,4.42281
sihota ben s,voelker joseph r,SWK,2.26667
sohovich joanna,stafstrom steven j,SWK,3.6807
sohovich joanna,taylor william scott,SWK,5.28683
stafstrom steven j,taylor william scott,SWK,4.94656
stafstrom steven j,voelker joseph r,SWK,2.53651
voelker joseph r,wyatt john h,SWK,2.92973
allen peter m,concannon brian,HAE,2.00078
allen peter m,hanlon susan m,HAE,2.09462
hanlon susan m,jesse sandra,HAE,3.50583
hanlon susan m,lindop christopher j,HAE,2.38295
hanlon susan m,white jonathan,HAE,2.5538
jesse sandra,lindop christopher j,HAE,2.07191
jesse sandra,white jonathan,HAE,2.2763
brunoehler jeffrey a.,mefford jeffrey s.,MSBI,2.08326
brunoehler jeffrey a.,stewart james randall,MSBI,2.02811
brunoehler jeffrey a.,tucker douglas j.,MSBI,2.13964
lemke eric,mefford jeffrey s.,MSBI,2.06939
lemke eric,spring donald j.,MSBI,3.5632
lemke eric,tucker douglas j.,MSBI,2.00831
ludwig jeffrey g.,mefford jeffrey s.,MSBI,2.08929
ludwig jeffrey g.,tucker douglas j.,MSBI,2.16383
mefford jeffrey s.,tucker douglas j.,MSBI,2.42386
schwartz theodore g,schwartz todd g.,OPFI,16.4646
anevski peter,schlanger david j,PGNY,4.1486
bonderman david,coulter james g,PGNY,13.4716
bonderman david,payson norman,PGNY,2.41657
coulter james g,payson norman,PGNY,2.41657
dubner derek,maclachlan daniel,COGT,2.62245
atayan christopher h,plummer andrew charles,DIT,5.01595
gollust keith r,kovner bruce,SNTA,2.14338
crow m chad,mcaleenan donald f,BLDR,2.26433
kolchinsky peter,shah rajeev m.,ORTX,11.6465
alpern paul l,moll laurent r,AIP,2.62097
hawkins nicholas b.,moll laurent r,AIP,2.45653
janac k charles,raza saiyed atiq,AIP,3.62223
behl nikhil,weber steven p.,FICO,2.75918
deal richard,leonard michael s,FICO,2.01389
deal richard,scadina mark r,FICO,2.19247
leonard michael s,scadina mark r,FICO,2.03133
cerminara kyle,moglia joseph h,FGF,9.60672
viola michael t,viola teresa,VIRT,16.6931
viola michael t,viola vincent j,VIRT,16.6931
viola teresa,viola vincent j,VIRT,16.6931
baker dana blair,fletcher aaron g.l.,SWKH,2.06939
baker dana blair,haga christopher w,SWKH,2.22245
baker dana blair,stead edward b,SWKH,2.22245
baker dana blair,weinberg michael,SWKH,2.0002
fletcher aaron g.l.,haga christopher w,SWKH,2.29932
fletcher aaron g.l.,stead edward b,SWKH,2.29932
fletcher aaron g.l.,weinberg michael,SWKH,2.06939
haga christopher w,stead edward b,SWKH,2.46939
haga christopher w,weinberg michael,SWKH,2.22245
stead edward b,weinberg michael,SWKH,2.22245
bacon seth j,cohen amir,BLDE,3.7415
bacon seth j,heyburn william a.,BLDE,3.7415
bacon seth j,tomkiel melissa m.,BLDE,3.16588
bacon seth j,wiesenthal robert s,BLDE,3.7415
cohen amir,heyburn william a.,BLDE,2.97445
cohen amir,tomkiel melissa m.,BLDE,2.70582
cohen amir,wiesenthal robert s,BLDE,2.50233
heyburn william a.,tomkiel melissa m.,BLDE,3.46285
heyburn william a.,wiesenthal robert s,BLDE,2.86194
tomkiel melissa m.,wiesenthal robert s,BLDE,2.7462
barrett m james,barris peter j,WIFI,19.8329
barrett m james,sandell scott d,WIFI,19.8329
barris peter j,sandell scott d,WIFI,19.8329
robbins andrew r,squarer ron,ARRY,2.85884
bishop john e,kaundinya ganesh venkataraman,MNTA,3.18878
bishop john e,leicher bruce,MNTA,3.18878
bishop john e,roach james m.,MNTA,4.83356
bishop john e,shea richard p,MNTA,3.18878
kaundinya ganesh venkataraman,leicher bruce,MNTA,3.13796
kaundinya ganesh venkataraman,roach james m.,MNTA,3.21111
kaundinya ganesh venkataraman,shea richard p,MNTA,2.46939
leicher bruce,roach james m.,MNTA,3.21111
leicher bruce,shea richard p,MNTA,2.46939
roach james m.,shea richard p,MNTA,3.21111
flaherty scott b.,hole brian richard,WLFC,2.03928
flaherty scott b.,willis charles f iv,WLFC,3.6418
hole brian richard,willis charles f iv,WLFC,4.147
ferro michael w jr,soon-shiong patrick,TRNC,9.8421
kraeutler john a,lueke melissa,VIVO,2.01254
carr robert o,kallenbach charles,HPY,2.09535
abuhoff jack,mishra ashok,INOD,2.43631
martin william c,singer eric,UEIC,4.51503
mellinger paul,webster robert,HCOM,4.98971
graham ian t.,jacobs michael,FERG,2.46939
graham ian t.,murphy kevin michael,FERG,2.11662
graham ian t.,schlicher jake,FERG,2.46939
graham ian t.,thees william t. jr,FERG,2.46939
graham ian t.,williams garland,FERG,2.46939
graham ian t.,winckler richard,FERG,2.46939
jacobs michael,murphy kevin michael,FERG,2.11662
jacobs michael,schlicher jake,FERG,2.46939
jacobs michael,thees william t. jr,FERG,2.46939
jacobs michael,williams garland,FERG,2.46939
jacobs michael,winckler richard,FERG,2.46939
murphy kevin michael,schlicher jake,FERG,2.11662
murphy kevin michael,thees william t. jr,FERG,2.11662
murphy kevin michael,williams garland,FERG,2.11662
murphy kevin michael,winckler richard,FERG,2.11662
schlicher jake,thees william t. jr,FERG,2.46939
schlicher jake,williams garland,FERG,2.46939
schlicher jake,winckler richard,FERG,2.46939
thees william t. jr,williams garland,FERG,2.46939
thees william t. jr,winckler richard,FERG,2.46939
williams garland,winckler richard,FERG,2.46939
actis-grande kristen,bledsoe elizabeth,MSM,3.75696
actis-grande kristen,dongre neal,MSM,4.62724
actis-grande kristen,shacklett kimberly,MSM,3.96621
armstrong steve,baruch steven n,MSM,4.01646
armstrong steve,bonomo charles,MSM,5.35607
armstrong steve,davanzo christopher,MSM,2.39136
armstrong steve,heerdt kari d,MSM,2.80076
armstrong steve,jones douglas e,MSM,4.06211
armstrong steve,polli gregory,MSM,4.33946
armstrong steve,wright david,MSM,3.20429
baruch steven n,bonomo charles,MSM,3.85209
baruch steven n,heerdt kari d,MSM,3.2909
baruch steven n,jones douglas e,MSM,3.60015
baruch steven n,polli gregory,MSM,4.85673
baruch steven n,wright david,MSM,2.9969
bledsoe elizabeth,dongre neal,MSM,4.33716
bledsoe elizabeth,gershwind erik,MSM,2.14139
bledsoe elizabeth,shacklett kimberly,MSM,3.71757
bonomo charles,davanzo christopher,MSM,2.21624
bonomo charles,heerdt kari d,MSM,2.80076
bonomo charles,jones douglas e,MSM,3.91509
bonomo charles,polli gregory,MSM,4.06683
bonomo charles,wright david,MSM,2.85916
davanzo christopher,wright david,MSM,2.44474
dongre neal,gershwind erik,MSM,2.0061
dongre neal,shacklett kimberly,MSM,4.95675
heerdt kari d,jones douglas e,MSM,2.70575
heerdt kari d,polli gregory,MSM,3.5698
jones douglas e,polli gregory,MSM,3.80224
jones douglas e,wright david,MSM,2.29502
polli gregory,wright david,MSM,3.2379
gray adam,shackelton christopher s,LHCG,6.94873
anderson sheila mae,gatzke carla s,DAKT,2.23532
anderson sheila mae,kurtenbach reece a,DAKT,2.40574
gatzke carla s,wiemann bradley t,DAKT,2.03217
goldsmith carl h,klein scott martin,LLAP,10.9203
guarino charles j,tomazin matthew d,TMP,2.17551
alpert robert h,webb c clark,PX,14.2212
champsi farah,janney daniel,NEOT,3.77551
champsi farah,nohra guy p,NEOT,3.77551
janney daniel,nohra guy p,NEOT,3.77551
kaye charles r,landy joseph p.,CRWD,2.77778
kravis henry r,roberts george r,KREF,10.3323
belknap keith l jr,hart evan,MWA,3.29735
belknap keith l jr,hyland gregory e,MWA,3.46249
belknap keith l jr,mchugh kevin,MWA,2.88232
belknap keith l jr,rogowski gregory,MWA,2.59009
cofield william,mize chad d.,MWA,2.56303
dunn robert d.,fish thomas e,MWA,2.42991
floyd scott p.,hall j scott,MWA,2.16856
floyd scott p.,heinrichs steven s,MWA,2.39197
floyd scott p.,takeuchi kenji,MWA,2.19504
hall j scott,heinrichs steven s,MWA,2.0861
hall j scott,mize chad d.,MWA,2.36788
hall j scott,takeuchi kenji,MWA,2.05446
hart evan,hyland gregory e,MWA,3.01838
hart evan,mchugh kevin,MWA,2.69534
hart evan,rogowski gregory,MWA,2.38969
hyland gregory e,mchugh kevin,MWA,2.74294
hyland gregory e,rogowski gregory,MWA,3.17472
mchugh kevin,rogowski gregory,MWA,2.07057
rogowski gregory,zakas marietta edmunds,MWA,2.51339
bass dean o.,mcguire david m,STXB,2.66967
budnick neil g,raina kalpana,III,2.37099
allam sandeep,syed feroz,SYRA,6
lauder gary m,lauder william p,EL,4.28322
dakos andrew,goldstein phillip,PCF,10.4842
dakos andrew,samuels steven,PCF,12.7383
goldstein phillip,samuels steven,PCF,12.7383
mcdermott edward aloysious iii,miles aaron nathaniel,VRNOF,2.09184
mcdermott edward aloysious iii,spreckman david,VRNOF,2.75102
mcdermott edward aloysious iii,weiss darren henry,VRNOF,2.75102
miles aaron nathaniel,spreckman david,VRNOF,2.09184
miles aaron nathaniel,weiss darren henry,VRNOF,2.09184
spreckman david,weiss darren henry,VRNOF,2.75102
bulho matheus de a g viera,buttermore robert l.,ROK,2.36456
bulho matheus de a g viera,fordenwalt matthew w.,ROK,2.36456
bulho matheus de a g viera,genereux scott,ROK,2.00078
bulho matheus de a g viera,perducat cyril,ROK,2.25628
buttermore robert l.,fordenwalt matthew w.,ROK,4.36969
buttermore robert l.,genereux scott,ROK,2.91865
buttermore robert l.,lakkundi veena m,ROK,2.09318
buttermore robert l.,myers tessa m.,ROK,2.83565
buttermore robert l.,perducat cyril,ROK,2.91865
buttermore robert l.,woods isaac,ROK,2.29785
fordenwalt matthew w.,genereux scott,ROK,2.91865
fordenwalt matthew w.,lakkundi veena m,ROK,2.09318
fordenwalt matthew w.,myers tessa m.,ROK,2.83565
fordenwalt matthew w.,perducat cyril,ROK,2.91865
fordenwalt matthew w.,woods isaac,ROK,2.29785
gangestad nicholas c,shepherd brian a,ROK,2.04308
genereux scott,myers tessa m.,ROK,2.82189
genereux scott,perducat cyril,ROK,2.55942
genereux scott,woods isaac,ROK,2.14661
house rebecca w,myers tessa m.,ROK,2.58784
house rebecca w,nardecchia christopher,ROK,2.43092
house rebecca w,riesterer terry l.,ROK,2.40002
house rebecca w,woods isaac,ROK,2.22483
lakkundi veena m,myers tessa m.,ROK,2.02881
myers tessa m.,nardecchia christopher,ROK,2.27502
myers tessa m.,perducat cyril,ROK,2.82189
myers tessa m.,riesterer terry l.,ROK,2.59867
myers tessa m.,woods isaac,ROK,3.05473
nardecchia christopher,riesterer terry l.,ROK,2.11202
perducat cyril,woods isaac,ROK,2.14661
hughes donald w,sherman joseph t,PRMW,3.77551
hughes donald w,tagler jason,PRMW,3.77551
hughes donald w,warnock david l,PRMW,3.77551
sherman joseph t,tagler jason,PRMW,3.77551
sherman joseph t,warnock david l,PRMW,3.77551
tagler jason,warnock david l,PRMW,3.77551
bb biotech ag,biotech growth n v,BDTX,5.13161
bogart jason r,hovick kevin j,EMCI,2.13333
bogart jason r,jean scott ronald,EMCI,2.6449
harrington john j,lehmann william jr,ATHX,2.47907
gomez alfredo,meniane david,PRTS,3.03087
gomez alfredo,peker lev,PRTS,2.57895
khazani sol,peker lev,PRTS,2.68412
gray adam,shackelton christopher s,ACW,6.36961
prior jane,roper martin f,COCO,2.13891
jaffer rehan,nabi usman,SIX,5.5936
curtis glenn,macdonald scott d,STRZA,5.43968
pennington robert ira,roswell r scott,GMO,3.05937
pennington robert ira,shumway lee,GMO,3.62812
roswell r scott,shumway lee,GMO,3.62812
alafi christopher d,alafi moshe,ITCI,3.46973
gazit first generation ll,katzman chaim,EQY,5.69424
gazit first generation ll,langer mark,EQY,2.42954
bose arani,elsesser adam,PEN,4.82799
bose arani,kosaraju sridhar,PEN,8.46647
bose arani,pray james robert,PEN,2.84366
elsesser adam,kosaraju sridhar,PEN,5.1535
kosaraju sridhar,pray james robert,PEN,3.3176
emerson barry,kent bradley r,BGFV,4.89858
emerson barry,seaver alexander m,BGFV,4.89858
honeycutt van b,kent bradley r,BGFV,4.24307
honeycutt van b,seaver alexander m,BGFV,4.24307
kent bradley r,seaver alexander m,BGFV,9.02512
gregory louis p,sweetin marvin l,ATO,2.18562
hermanns richard,malhotra r. rimmy,HQI,2.71429
wilks dan h.,wilks farris,AREX,12.7551
wilks dan h.,wilks staci,AREX,12.7551
wilks farris,wilks staci,AREX,12.7551
ancher-jensen henrik,gonsalves rodney,A,4.71636
ancher-jensen henrik,grau dominique,A,4.21482
ancher-jensen henrik,mcdonnell padraig,A,4.15841
ancher-jensen henrik,mcmahon robert w.,A,3.75183
ancher-jensen henrik,mcmullen michael r.,A,3.76706
ancher-jensen henrik,raha samraat s.,A,3.936
ancher-jensen henrik,tang michael,A,4.703
ancher-jensen henrik,thaysen jacob,A,4.62052
gonsalves rodney,grau dominique,A,3.4964
gonsalves rodney,mcdonnell padraig,A,3.50264
gonsalves rodney,mcmahon robert w.,A,3.20769
gonsalves rodney,mcmullen michael r.,A,3.27069
gonsalves rodney,raha samraat s.,A,3.33163
gonsalves rodney,tang michael,A,4.00009
gonsalves rodney,thaysen jacob,A,3.886
grau dominique,mcdonnell padraig,A,3.05253
grau dominique,mcmahon robert w.,A,2.69269
grau dominique,mcmullen michael r.,A,3.83444
